drawdown_trigger,vix_min,fwd_days,ticker,n,mean,median,win_rate,outperf_rate_vs_spx,spx_mean,spx_median,spx_win_rate
-0.2,,126,QAT,5.0,0.021385189052778773,-0.025742779596740317,0.4,0.0,0.07732979433033775,0.08682680171098589,0.8181818181818182
-0.2,,126,UAE,5.0,-0.01945251350219388,-0.051419607267038314,0.2,0.0,0.07732979433033775,0.08682680171098589,0.8181818181818182
-0.2,,126,VNM,16.0,0.011642256356145339,0.00211194246207258,0.5625,0.13333333333333333,0.07732979433033775,0.08682680171098589,0.8181818181818182
-0.2,,252,ECH,22.0,0.25865628575019345,0.205261887555782,0.8636363636363636,0.5454545454545454,0.15762848911548336,0.15792266290865298,0.8636363636363636
-0.2,,252,EIDO,12.0,0.13866139729565588,0.06847245239127253,0.5833333333333334,0.18181818181818182,0.15762848911548336,0.15792266290865298,0.8636363636363636
-0.2,,252,EPU,17.0,0.24216954431852145,0.277703368922968,0.8823529411764706,0.625,0.15762848911548336,0.15792266290865298,0.8636363636363636
-0.2,,252,EWW,22.0,0.27330881796212575,0.28643783812168055,0.8181818181818182,0.7727272727272727,0.15762848911548336,0.15792266290865298,0.8636363636363636
-0.2,,252,EWZ,22.0,0.2208375506309978,0.13876591252622594,0.6818181818181818,0.36363636363636365,0.15762848911548336,0.15792266290865298,0.8636363636363636
-0.2,,252,INDA,5.0,0.19304719145264806,0.08481749166386465,1.0,0.25,0.15762848911548336,0.15792266290865298,0.8636363636363636
-0.2,,252,KSA,5.0,0.12141415558850333,-0.011710232600603887,0.4,0.25,0.15762848911548336,0.15792266290865298,0.8636363636363636
-0.2,,252,QAT,5.0,0.020484605649762823,-0.037341144157102546,0.2,0.0,0.15762848911548336,0.15792266290865298,0.8636363636363636
-0.2,,252,UAE,5.0,0.052239536904826724,-0.021057254314170937,0.4,0.0,0.15762848911548336,0.15792266290865298,0.8636363636363636
-0.2,,252,VNM,16.0,-0.04522573659360306,-0.0735103329883875,0.3125,0.06666666666666667,0.15762848911548336,0.15792266290865298,0.8636363636363636
-0.25,,63,ECH,16.0,0.12047662377671095,0.14194220711517735,0.875,0.5625,0.06106562632541976,0.08065708712345254,0.8125
-0.25,,63,EIDO,7.0,0.09031242029481334,0.06123677878880551,0.8571428571428571,0.3333333333333333,0.06106562632541976,0.08065708712345254,0.8125
-0.25,,63,EPU,12.0,0.15779349399143813,0.1674297924510455,0.9166666666666666,0.5454545454545454,0.06106562632541976,0.08065708712345254,0.8125
-0.25,,63,EWW,16.0,0.08239478499627018,0.11766103204402989,0.8125,0.5625,0.06106562632541976,0.08065708712345254,0.8125
-0.25,,63,EWZ,16.0,0.11059791846282005,0.1273888748252221,0.8125,0.5625,0.06106562632541976,0.08065708712345254,0.8125
-0.25,,63,INDA,3.0,-0.023884091063004192,0.023541078345812094,0.6666666666666666,0.0,0.06106562632541976,0.08065708712345254,0.8125
-0.25,,63,KSA,3.0,0.04013406745975027,-0.06992056922750423,0.3333333333333333,0.5,0.06106562632541976,0.08065708712345254,0.8125
-0.25,,63,QAT,3.0,0.033784074895235716,4.079712845150851e-05,0.6666666666666666,0.5,0.06106562632541976,0.08065708712345254,0.8125
-0.25,,63,UAE,3.0,0.009502880486927934,-0.015020194732598302,0.3333333333333333,0.0,0.06106562632541976,0.08065708712345254,0.8125
-0.25,,63,VNM,11.0,0.051833991522692566,0.034373749417152766,0.6363636363636364,0.5,0.06106562632541976,0.08065708712345254,0.8125
-0.25,,126,ECH,16.0,0.21059947685581873,0.18341931550715573,0.9375,0.6875,0.12251889062667967,0.13488725772280685,0.875
