drawdown_trigger,vix_min,fwd_days,ticker,n,mean,median,win_rate,outperf_rate_vs_spx,spx_mean,spx_median,spx_win_rate
-0.25,25.0,126,EIDO,6.0,0.11827303650490552,0.0448135614411983,0.8333333333333334,0.0,0.14609742133883655,0.14288255839887765,0.9166666666666666
-0.25,25.0,126,EPU,8.0,0.24358145757921257,0.24106313412043767,1.0,0.5714285714285714,0.14609742133883655,0.14288255839887765,0.9166666666666666
-0.25,25.0,126,EWW,12.0,0.21947801413581322,0.27145213996916007,0.8333333333333334,0.6666666666666666,0.14609742133883655,0.14288255839887765,0.9166666666666666
-0.25,25.0,126,EWZ,12.0,0.2736409702695504,0.23059255654977995,0.75,0.75,0.14609742133883655,0.14288255839887765,0.9166666666666666
-0.25,25.0,126,INDA,3.0,0.043136041501822896,-0.0316330378808225,0.3333333333333333,0.5,0.14609742133883655,0.14288255839887765,0.9166666666666666
-0.25,25.0,126,KSA,3.0,0.0763090767247561,-0.023564720315389254,0.3333333333333333,0.5,0.14609742133883655,0.14288255839887765,0.9166666666666666
-0.25,25.0,126,QAT,3.0,0.08451570577900709,0.05950840189284379,0.6666666666666666,0.0,0.14609742133883655,0.14288255839887765,0.9166666666666666
-0.25,25.0,126,UAE,3.0,0.01461506509220282,-0.052954785915471425,0.3333333333333333,0.0,0.14609742133883655,0.14288255839887765,0.9166666666666666
-0.25,25.0,126,VNM,7.0,0.07505774126094027,0.03811276967036292,0.7142857142857143,0.16666666666666666,0.14609742133883655,0.14288255839887765,0.9166666666666666
-0.25,25.0,252,ECH,12.0,0.3971664179503705,0.34328710615767155,1.0,0.6666666666666666,0.24762009891721257,0.22796675425450186,0.9166666666666666
-0.25,25.0,252,EIDO,6.0,0.22098514525724947,0.24145905820309244,0.8333333333333334,0.2,0.24762009891721257,0.22796675425450186,0.9166666666666666
-0.25,25.0,252,EPU,8.0,0.2981307065030455,0.27275469105954775,1.0,0.42857142857142855,0.24762009891721257,0.22796675425450186,0.9166666666666666
-0.25,25.0,252,EWW,12.0,0.40133051195596087,0.3191934508311205,1.0,0.8333333333333334,0.24762009891721257,0.22796675425450186,0.9166666666666666
-0.25,25.0,252,EWZ,12.0,0.42346574575328494,0.24824601645320032,0.8333333333333334,0.5,0.24762009891721257,0.22796675425450186,0.9166666666666666
-0.25,25.0,252,INDA,3.0,0.26841408189104415,0.07977831385807432,1.0,0.5,0.24762009891721257,0.22796675425450186,0.9166666666666666
-0.25,25.0,252,KSA,3.0,0.15893136483683903,-0.035592637261416704,0.3333333333333333,0.5,0.24762009891721257,0.22796675425450186,0.9166666666666666
-0.25,25.0,252,QAT,3.0,0.08512062551231203,-0.027465233802448696,0.3333333333333333,0.0,0.24762009891721257,0.22796675425450186,0.9166666666666666
-0.25,25.0,252,UAE,3.0,0.13202404097727502,0.05444100284431652,0.6666666666666666,0.0,0.24762009891721257,0.22796675425450186,0.9166666666666666
-0.25,25.0,252,VNM,7.0,0.036545682047983585,-0.020386910517044998,0.42857142857142855,0.16666666666666666,0.24762009891721257,0.22796675425450186,0.9166666666666666
-0.3,25.0,63,ECH,9.0,0.1407862806943938,0.1546669784036594,0.7777777777777778,0.7777777777777778,0.0540750713202527,0.04928208899975495,0.7777777777777778
-0.3,25.0,63,EIDO,3.0,0.2773674072400795,0.20816275844431775,1.0,1.0,0.0540750713202527,0.04928208899975495,0.7777777777777778
-0.3,25.0,63,EPU,5.0,0.20657671605989428,0.1777218788060435,1.0,0.5,0.0540750713202527,0.04928208899975495,0.7777777777777778
